player_id,name,pos,rank,source
4685278,Luther Burden III,WR,170.0,espn
3916945,Darius Slayton,WR,170.0,espn
4241474,Brian Robinson Jr.,RB,170.0,espn
4038441,Justice Hill,RB,170.0,espn
3929785,Nick Westbrook-Ikhine,WR,170.0,espn
4360310,Trevor Lawrence,QB,170.0,espn
4688380,Cam Ward,QB,170.0,espn
4360423,Michael Penix Jr.,QB,170.0,espn
16460,Adam Thielen,WR,170.0,espn
15795,DeAndre Hopkins,WR,170.0,espn
4883647,Elic Ayomanor,WR,170.0,espn
4600981,Pat Bryant,WR,170.0,espn
4360797,Tutu Atwell,WR,170.0,espn
4360635,Chig Okonkwo,TE,170.0,espn
4808766,Mason Taylor,TE,170.0,espn
3115306,Josh Reynolds,WR,170.0,espn
3728262,Ray-Ray McCloud III,WR,170.0,espn
4361577,Dyami Brown,WR,170.0,espn
4243389,Calvin Austin III,WR,170.0,espn
4428557,Tyjae Spears,RB,170.0,espn
4038815,Rico Dowdle,RB,170.0,espn
4045163,Miles Sanders,RB,170.0,espn
4243331,Cade Otton,TE,170.0,espn
4361411,Pat Freiermuth,TE,170.0,espn
3117256,Dalton Schultz,TE,170.0,espn
4685720,Bryce Young,QB,170.0,espn
15864,Geno Smith,QB,170.0,espn
3912547,Sam Darnold,QB,170.0,espn
4426386,Roschon Johnson,RB,170.0,espn
3059915,Kareem Hunt,RB,170.0,espn
4429096,Blake Corum,RB,170.0,espn
3121409,Noah Brown,WR,170.0,espn
4429023,MarShawn Lloyd,RB,170.0,espn
4874509,DJ Giddens,RB,170.0,espn
2577327,Tyler Lockett,WR,170.0,espn
4429025,Quentin Johnston,WR,170.0,espn
4248528,Christian Watson,WR,170.0,espn
4597500,Adonai Mitchell,WR,170.0,espn
4431280,Troy Franklin,WR,170.0,espn
3676833,KaVontae Turpin,WR,170.0,espn
3128390,Allen Lazard,WR,170.0,espn
4368003,Andrei Iosivas,WR,170.0,espn
-16019,Giants D/ST,DEF,170.0,espn
-16027,Buccaneers D/ST,DEF,170.0,espn
4566192,Joshua Karty,K,170.0,espn
10621,Nick Folk,K,170.0,espn
3116389,Samaje Perine,RB,170.0,espn
4371733,Kenneth Gainwell,RB,170.0,espn
4682745,Jaylen Wright,RB,170.0,espn
3915411,Ty Johnson,RB,170.0,espn
4608686,Kyle Monangai,RB,170.0,espn
4682652,Devin Neal,RB,170.0,espn
4241555,Elijah Mitchell,RB,170.0,espn
2576414,Raheem Mostert,RB,170.0,espn
4372561,Isaac Guerendo,RB,170.0,espn
4710341,Jarquez Hunter,RB,170.0,espn
4362619,Chris Rodriguez Jr.,RB,170.0,espn
4887558,Emanuel Wilson,RB,170.0,espn
4430871,Sean Tucker,RB,170.0,espn
4360078,Alec Pierce,WR,170.0,espn
4569559,Devaughn Vele,WR,170.0,espn
-16022,Cardinals D/ST,DEF,170.0,espn
-16009,Packers D/ST,DEF,170.0,espn
16339,Brandon McManus,K,170.0,espn
2473037,Jason Myers,K,170.0,espn
4429148,Theo Johnson,TE,170.0,espn
4678006,Elijah Arroyo,TE,170.0,espn
2573401,Tyler Higbee,TE,170.0,espn
4249417,Jalen Tolbert,WR,170.0,espn
4431492,Roman Wilson,WR,170.0,espn
4429022,Kayshon Boutte,WR,170.0,espn
4212909,David Moore,WR,170.0,espn
4362478,Emari Demercado,RB,170.0,espn
4695404,Isaiah Davis,RB,170.0,espn
3917792,Daniel Jones,QB,170.0,espn
8439,Aaron Rodgers,QB,170.0,espn
14881,Russell Wilson,QB,170.0,espn
11252,Joe Flacco,QB,170.0,espn
4428718,Tre Tucker,WR,170.0,espn
3930066,Van Jefferson,WR,170.0,espn
16731,Brandin Cooks,WR,170.0,espn
4037235,Greg Dortch,WR,170.0,espn
4428678,Jamari Thrash,WR,170.0,espn
4429121,Kalel Mullings,RB,170.0,espn
4596334,Keaton Mitchell,RB,170.0,espn
16002,Kyle Juszczyk,RB,170.0,espn
3149687,Chris Brooks,RB,170.0,espn
4685350,Trevor Etienne,RB,170.0,espn
3917668,Alec Ingold,RB,170.0,espn
4596602,Brashard Smith,RB,170.0,espn
4722893,Jaleel McLaughlin,RB,170.0,espn
4569382,Jordan Whittington,WR,170.0,espn
-16012,Chiefs D/ST,DEF,170.0,espn
-16003,Bears D/ST,DEF,170.0,espn
4686361,Cam Little,K,170.0,espn
2985659,Wil Lutz,K,170.0,espn
3929645,Juwan Johnson,TE,170.0,espn
3116164,Mike Gesicki,TE,170.0,espn
4361050,Isaiah Likely,TE,170.0,espn
4431588,Ja'Tavion Sanders,TE,170.0,espn
4036131,Noah Fant,TE,170.0,espn
4430834,Jalen McMillan,WR,170.0,espn
5123663,Isaac TeSlaa,WR,170.0,espn
4426339,Spencer Rattler,QB,170.0,espn
-16014,Rams D/ST,DEF,170.0,espn
-16030,Jaguars D/ST,DEF,170.0,espn
-16025,49ers D/ST,DEF,170.0,espn
-16024,Chargers D/ST,DEF,170.0,espn
4689114,Jaxson Dart,QB,170.0,espn
4360689,Tyler Shough,QB,170.0,espn
4361777,Zamir White,RB,170.0,espn
4429299,Tahj Brooks,RB,170.0,espn
4040761,Devin Singletary,RB,170.0,espn
2983509,Dare Ogunbowale,RB,170.0,espn
4383396,Hunter Luepke,RB,170.0,espn
4239934,AJ Dillon,RB,170.0,espn
4367567,Julius Chestnut,RB,170.0,espn
4429084,Anthony Richardson Sr.,QB,170.0,espn
4576297,AJ Barner,TE,170.0,espn
4429086,Michael Mayer,TE,170.0,espn
4690923,Ben Sinnott,TE,170.0,espn
